"tipo_entidad","nombre_tipo_entidad","codigo_entidad","nombre_entidad","fecha_corte","cuenta","nombre_cuenta","moneda","nombre_moneda","signo_valor","valor"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-09-30T00:00:00.000","110500","CAJA","1","Legal","+","1910440318579.7"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-08-31T00:00:00.000","110500","CAJA","1","Legal","+","1637967596442.12"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-07-31T00:00:00.000","110500","CAJA","1","Legal","+","1697220226484.7"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-06-30T00:00:00.000","110500","CAJA","1","Legal","+","2071749660052.17"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-05-31T00:00:00.000","110500","CAJA","1","Legal","+","1722259596922.02"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-04-30T00:00:00.000","110500","CAJA","1","Legal","+","1720626802479.52"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-03-31T00:00:00.000","110500","CAJA","1","Legal","+","1713183955126.08"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-02-28T00:00:00.000","110500","CAJA","1","Legal","+","1761688142741.89"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-01-31T00:00:00.000","110500","CAJA","1","Legal","+","1687511036867.01"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-12-31T00:00:00.000","110500","CAJA","1","Legal","+","1665892310592.36"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-11-30T00:00:00.000","110500","CAJA","1","Legal","+","1865338480934.46"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-10-31T00:00:00.000","110500","CAJA","1","Legal","+","1776269916665.07"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-09-30T00:00:00.000","110500","CAJA","1","Legal","+","1687815883948.72"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-08-31T00:00:00.000","110500","CAJA","1","Legal","+","1646992678431.53"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-07-31T00:00:00.000","110500","CAJA","1","Legal","+","1798318498496.21"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-06-30T00:00:00.000","110500","CAJA","1","Legal","+","1691308138956.93"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-05-31T00:00:00.000","110500","CAJA","1","Legal","+","1649559170921.37"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-04-30T00:00:00.000","110500","CAJA","1","Legal","+","1618400083944.79"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-03-31T00:00:00.000","110500","CAJA","1","Legal","+","1820111038089.81"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-02-28T00:00:00.000","110500","CAJA","1","Legal","+","1783748083147.49"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-01-31T00:00:00.000","110500","CAJA","1","Legal","+","2037537772753.77"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-12-31T00:00:00.000","110500","CAJA","1","Legal","+","1999055921901.76"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-11-30T00:00:00.000","110500","CAJA","1","Legal","+","1937586740064.83"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-10-31T00:00:00.000","110500","CAJA","1","Legal","+","1818217252282.76"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-09-30T00:00:00.000","110500","CAJA","1","Legal","+","1850282433637.08"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-08-31T00:00:00.000","110500","CAJA","1","Legal","+","1968507066857.6"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-07-31T00:00:00.000","110500","CAJA","1","Legal","+","1909979082852.08"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-06-30T00:00:00.000","110500","CAJA","1","Legal","+","2077027747726.65"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-05-31T00:00:00.000","110500","CAJA","1","Legal","+","1951204533263.53"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-04-30T00:00:00.000","110500","CAJA","1","Legal","+","2082486492189.38"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-03-31T00:00:00.000","110500","CAJA","1","Legal","+","2037520651863.22"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-02-29T00:00:00.000","110500","CAJA","1","Legal","+","2403311981531.96"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-01-31T00:00:00.000","110500","CAJA","1","Legal","+","2497490429779.69"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-12-31T00:00:00.000","110500","CAJA","1","Legal","+","2215362037929.74"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-11-30T00:00:00.000","110500","CAJA","1","Legal","+","2245032290962.25"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-10-31T00:00:00.000","110500","CAJA","1","Legal","+","1958173280687.04"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-09-30T00:00:00.000","110500","CAJA","1","Legal","+","1878742720067.06"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-08-31T00:00:00.000","110500","CAJA","1","Legal","+","2064512777607.23"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-07-31T00:00:00.000","110500","CAJA","1","Legal","+","1940643697064.19"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-06-30T00:00:00.000","110500","CAJA","1","Legal","+","1881698473914.71"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-05-31T00:00:00.000","110500","CAJA","1","Legal","+","1910863752200.44"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-04-30T00:00:00.000","110500","CAJA","1","Legal","+","2386329803899.87"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-03-31T00:00:00.000","110500","CAJA","1","Legal","+","2315123484549.54"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-02-28T00:00:00.000","110500","CAJA","1","Legal","+","2835280109469.9"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-01-31T00:00:00.000","110500","CAJA","1","Legal","+","2987657655813.74"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-12-31T00:00:00.000","110500","CAJA","1","Legal","+","2327243366918.07"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-11-30T00:00:00.000","110500","CAJA","1","Legal","+","2414663811347.77"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-10-31T00:00:00.000","110500","CAJA","1","Legal","+","2073946095595.42"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-09-30T00:00:00.000","110500","CAJA","1","Legal","+","1945738850266.31"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-08-31T00:00:00.000","110500","CAJA","1","Legal","+","1933209518553.06"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-07-31T00:00:00.000","110500","CAJA","1","Legal","+","1884059770053.68"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-06-30T00:00:00.000","110500","CAJA","1","Legal","+","1919372510138.22"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-05-31T00:00:00.000","110500","CAJA","1","Legal","+","1987704886512.28"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-04-30T00:00:00.000","110500","CAJA","1","Legal","+","2433147767651.18"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-03-31T00:00:00.000","110500","CAJA","1","Legal","+","2220588063041.92"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-02-28T00:00:00.000","110500","CAJA","1","Legal","+","2550563732515.29"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-01-31T00:00:00.000","110500","CAJA","1","Legal","+","2596621845261.37"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-12-31T00:00:00.000","110500","CAJA","1","Legal","+","2153824800734.31"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-11-30T00:00:00.000","110500","CAJA","1","Legal","+","2502860101113.19"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-10-31T00:00:00.000","110500","CAJA","1","Legal","+","2031995472004.43"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-09-30T00:00:00.000","110500","CAJA","1","Legal","+","1731233661443.59"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-08-31T00:00:00.000","110500","CAJA","1","Legal","+","1805911884333.37"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-07-31T00:00:00.000","110500","CAJA","1","Legal","+","1800110111617.02"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-06-30T00:00:00.000","110500","CAJA","1","Legal","+","1783049172129.05"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-05-31T00:00:00.000","110500","CAJA","1","Legal","+","1691586422847.07"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-04-30T00:00:00.000","110500","CAJA","1","Legal","+","1800292977197.62"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-03-31T00:00:00.000","110500","CAJA","1","Legal","+","1720695055672.7"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-02-28T00:00:00.000","110500","CAJA","1","Legal","+","2027979296690.87"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-01-31T00:00:00.000","110500","CAJA","1","Legal","+","2270366469250.35"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-12-31T00:00:00.000","110500","CAJA","1","Legal","+","1622164741133.67"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-11-30T00:00:00.000","110500","CAJA","1","Legal","+","1865489545599.92"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-10-31T00:00:00.000","110500","CAJA","1","Legal","+","1508939769386.18"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-09-30T00:00:00.000","110500","CAJA","1","Legal","+","1368155170975.07"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-08-31T00:00:00.000","110500","CAJA","1","Legal","+","1536931982888.01"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-07-31T00:00:00.000","110500","CAJA","1","Legal","+","1644668976187.12"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-06-30T00:00:00.000","110500","CAJA","1","Legal","+","1674395632801.13"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-05-31T00:00:00.000","110500","CAJA","1","Legal","+","1519689389199.71"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-04-30T00:00:00.000","110500","CAJA","1","Legal","+","1749117451078.23"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-03-31T00:00:00.000","110500","CAJA","1","Legal","+","1831910375779"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-02-29T00:00:00.000","110500","CAJA","1","Legal","+","1861396441214.29"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2016-01-31T00:00:00.000","110500","CAJA","1","Legal","+","2044738610606.18"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-08-31T00:00:00.000","110500","CAJA","2","Extranjera","+","2292574071.25"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-07-31T00:00:00.000","110500","CAJA","2","Extranjera","+","2181749283.31"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-06-30T00:00:00.000","110500","CAJA","2","Extranjera","+","2369909908.77"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-05-31T00:00:00.000","110500","CAJA","2","Extranjera","+","2702695072.14"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-04-30T00:00:00.000","110500","CAJA","2","Extranjera","+","3025123602.89"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-03-31T00:00:00.000","110500","CAJA","2","Extranjera","+","2921769178.08"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-02-29T00:00:00.000","110500","CAJA","2","Extranjera","+","3482104595.66"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2024-01-31T00:00:00.000","110500","CAJA","2","Extranjera","+","3681204493.41"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-12-31T00:00:00.000","110500","CAJA","2","Extranjera","+","3752946046.43"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-11-30T00:00:00.000","110500","CAJA","2","Extranjera","+","4100653148.18"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-10-31T00:00:00.000","110500","CAJA","2","Extranjera","+","4741931297.22"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-09-30T00:00:00.000","110500","CAJA","2","Extranjera","+","4984885501.86"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-08-31T00:00:00.000","110500","CAJA","2","Extranjera","+","5700626405.44"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-07-31T00:00:00.000","110500","CAJA","2","Extranjera","+","5041122694.45"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-06-30T00:00:00.000","110500","CAJA","2","Extranjera","+","6394457195.02"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-05-31T00:00:00.000","110500","CAJA","2","Extranjera","+","6050276255.9"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-04-30T00:00:00.000","110500","CAJA","2","Extranjera","+","6422712514.04"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-03-31T00:00:00.000","110500","CAJA","2","Extranjera","+","6996053013.17"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-02-28T00:00:00.000","110500","CAJA","2","Extranjera","+","6911615056.96"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2023-01-31T00:00:00.000","110500","CAJA","2","Extranjera","+","7243249200.52"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-12-31T00:00:00.000","110500","CAJA","2","Extranjera","+","7943126500.69"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-11-30T00:00:00.000","110500","CAJA","2","Extranjera","+","7826113257.4"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-10-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8441120961.11"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-09-30T00:00:00.000","110500","CAJA","2","Extranjera","+","8619181320.19"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-08-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8841999516.53"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-07-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8400742232.27"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-06-30T00:00:00.000","110500","CAJA","2","Extranjera","+","8278323208.67"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-05-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8303777226.29"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-04-30T00:00:00.000","110500","CAJA","2","Extranjera","+","8489614117.88"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-03-31T00:00:00.000","110500","CAJA","2","Extranjera","+","8990073099.01"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-02-28T00:00:00.000","110500","CAJA","2","Extranjera","+","9929608594.39"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2022-01-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10322737436.54"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-12-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10769793914.52"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-11-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10623821802.71"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-10-31T00:00:00.000","110500","CAJA","2","Extranjera","+","9979929576.11"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-09-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10746597068.6"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-08-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10887734803.01"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-07-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10739309649.63"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-06-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10646358404.6"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-05-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10788937774.3"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-04-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10491245615.59"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-03-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10360727516.86"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-02-28T00:00:00.000","110500","CAJA","2","Extranjera","+","10589999649.18"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2021-01-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10244099366.18"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-12-31T00:00:00.000","110500","CAJA","2","Extranjera","+","9908176656.75"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-11-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10535006529.58"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-10-31T00:00:00.000","110500","CAJA","2","Extranjera","+","11480684473.84"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-09-30T00:00:00.000","110500","CAJA","2","Extranjera","+","11028794036.48"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-08-31T00:00:00.000","110500","CAJA","2","Extranjera","+","11024279327.03"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-07-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10564863643.43"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-06-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10667365577.83"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-05-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10633009004.23"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-04-30T00:00:00.000","110500","CAJA","2","Extranjera","+","11235204901.34"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-03-31T00:00:00.000","110500","CAJA","2","Extranjera","+","11707876295.07"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-02-29T00:00:00.000","110500","CAJA","2","Extranjera","+","10291399396.97"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2020-01-31T00:00:00.000","110500","CAJA","2","Extranjera","+","9801476296.76"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-12-31T00:00:00.000","110500","CAJA","2","Extranjera","+","9728643352.19"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-11-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10268753144.77"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-10-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10220089721.18"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-09-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10892130850.96"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-08-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10367238682.7"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-07-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10619694682.42"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-06-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10081202929.23"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-05-31T00:00:00.000","110500","CAJA","2","Extranjera","+","11327182053.33"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-04-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10427061717.29"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-03-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10596080345.09"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-02-28T00:00:00.000","110500","CAJA","2","Extranjera","+","10732771776.39"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2019-01-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10628923781.84"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-12-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10708123913.28"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-11-30T00:00:00.000","110500","CAJA","2","Extranjera","+","11561878385.67"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-10-31T00:00:00.000","110500","CAJA","2","Extranjera","+","11563362523.69"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-09-30T00:00:00.000","110500","CAJA","2","Extranjera","+","10614030521.94"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-08-31T00:00:00.000","110500","CAJA","2","Extranjera","+","10916775169.8"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-07-31T00:00:00.000","110500","CAJA","2","Extranjera","+","11511923459.15"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-06-30T00:00:00.000","110500","CAJA","2","Extranjera","+","12549575238.04"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-05-31T00:00:00.000","110500","CAJA","2","Extranjera","+","9344864826.78"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-04-30T00:00:00.000","110500","CAJA","2","Extranjera","+","9248142734.77"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-03-31T00:00:00.000","110500","CAJA","2","Extranjera","+","9374473675.66"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-02-28T00:00:00.000","110500","CAJA","2","Extranjera","+","6293346547.98"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2018-01-31T00:00:00.000","110500","CAJA","2","Extranjera","+","6907799678.49"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-12-31T00:00:00.000","110500","CAJA","2","Extranjera","+","7215590774.29"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-11-30T00:00:00.000","110500","CAJA","2","Extranjera","+","7054494363.38"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-10-31T00:00:00.000","110500","CAJA","2","Extranjera","+","7498830982.45"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-09-30T00:00:00.000","110500","CAJA","2","Extranjera","+","7351291944.03"
"1","ESTABLECIMIENTOS BANCARIOS","1","BANCO DE BOGOTA S.A.","2017-08-31T00:00:00.000","110500","CAJA","2","Extranjera","+","7642922872.03"
